67
51
 -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1
 -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1
 -1, -1, -1, -1, -1, -1, -1, 89, 89, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, 89, 89, 89, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1
 -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1
 -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, 89, -1, -1, -1
 -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, 89, -1, -1, -1
 -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, -1, -1, 89, 89, 89, 89, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1
 -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, 89, 89, 89, 89, 89, 89, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1
 -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, 89, -1, -1, -1, -1, -1, -1, 89, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, 89, -1
 -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1
 -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, 89, 89, 89, 89, 89, 89, 89, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, 14
 -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, 14
 -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, 14
 -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, 89, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, 89, 89, -1
 -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1
 -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, -1, -1, -1
 -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, 89, -1, -1, -1
 -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, 89, 89, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, 89, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1
 -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, 89, 89, -1, -1, -1, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1
 -1, -1, -1, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1
 -1, -1, -1, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, 89, -1, -1, -1, -1, -1, 89, 89, 89, -1, -1, -1, -1, -1, -1
 -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1
 -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, 89, 89, 89, 89, 89, 89, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1
 -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1
 -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1
 -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1
 -1, -1, -1, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1
 -1, -1, -1, 89, 79, 79, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 79, 79, 89, -1, -1, -1, -1, -1, -1, -1, -1
 
