49
39
 99, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 89, 89, 89, 89, 89, 89, 89, -1, 89, 89, 89, 99, 99, 89, 89, 89, 99, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, -1, -1, -1, 89, -1, -1, 99, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, 99, -1, 89, 89, 89, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, 99, 89, 89, -1, 89, 89, -1, 89, 89, -1, 89, -1, -1, -1, 89, -1, -1, 99, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, 99, -1, 89, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, 99, 89, 89, -1, 89, 89, -1, 89, 89, -1, 89, -1, -1, -1, 89, -1, -1, 99, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, 89, -1, 89, 89, 89, -1, -1, 89, 89, 89, 89, 89, -1, 89, 89, 89, 99, 99, 89, 89, 89, 99, 89, 89, -1, 89, 89, -1, 89, 89, -1, 89, 89, -1, -1, 89, 89, -1, -1, 89, -1, -1, 99
 99, -1, -1, -1, -1, -1, 89, -1, 89, 89, 89, -1, -1, 89, 89, 89, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, 89, 89, 89, 89, -1, -1, 89, -1, -1, 99
 99, -1, -1, -1, -1, -1, 99, -1, 89, 89, 89, -1, -1, 89, 89, -1, 89, 89, 89, 89, 89, 89, 99, 99, -1, -1, -1, 99, -1, -1, -1, -1, 89, 89, -1, 89, 89, -1, 89, 89, 89, -1, -1, -1, 99, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, 99, -1, 89, 89, 89, -1, -1, -1, -1, -1, 89, 89, 89, 89, 89, 89, 99, 99, 89, 89, 89, 99, 89, 89, -1, -1, 89, 89, -1, -1, -1, -1, 89, 89, 89, -1, -1, -1, 99, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, 99, -1, -1, 89, 89, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, 99, 99, -1, -1, -1, -1, -1, 89, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 99, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, 89, 89, -1, 89, 89, -1, -1, 89, 89, -1, 99, 99, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, 89, 89, 89, -1, -1, -1, -1, 99, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, -1, 89, 89, 89, -1, -1, 89, -1, -1, -1, 89, -1, -1, 89, 89, -1, 99, 99, 89, 89, 89, 89, 89, 89, -1, -1, -1, -1, -1, 89, 89, 89, 89, 89, -1, -1, 89, 89, 89, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, 89, 89, -1, 89, 89, -1, -1, -1, -1, -1, 89, 89, 89, 89, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, 89, -1, -1, 89, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, -1, -1, -1, 89, -1, 89, 89, -1, -1, -1, 89, 89, -1, 89, -1, 89, 99, 99, -1, -1, 99, -1, 89, 89, -1, -1, 89, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, 89, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, 89, -1, -1, -1, -1, -1, 89, 89, 89, -1, 99, 99, 99, -1, -1, 99, -1, 89, 89, 89, 89, 89, -1, -1, 89, 89, 89, 89, 89, 89, -1, -1, -1, 99, -1, -1, -1, 99
 99, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 89, 89, -1, 99, 99, 99, -1, -1, 99, -1, 99, -1, -1, -1, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, 99, -1, -1, -1, 99
 -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 15, 15, -1, -1, -1, -1, -1, -1, 89, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 89, 89, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99
 99, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 99
